player_id,player_name,num_periods,total_distance_avg,total_distance_std,total_distance_n,high_speed_distance_avg,high_speed_distance_std,high_speed_distance_n,percentage_max_velocity_avg,percentage_max_velocity_std,percentage_max_velocity_n,player_load_per_minute_avg,player_load_per_minute_std,player_load_per_minute_n,gen2_acceleration_band7plus_total_effort_count_avg,gen2_acceleration_band7plus_total_effort_count_std,gen2_acceleration_band7plus_total_effort_count_n,gen2_acceleration_band2plus_total_effort_count_avg,gen2_acceleration_band2plus_total_effort_count_std,gen2_acceleration_band2plus_total_effort_count_n,high_intensity_efforts_avg,high_intensity_efforts_std,high_intensity_efforts_n
5cc9d8e5-0e11-4e64-a0df-e5ea4d232249,Stella Villalta,5,4638.343510133333,2061.6424759548436,5,363.15533139999997,145.9944644488086,5,75.55602863333334,19.63720237302999,5,8.4019755,2.7296164041550077,5,36.08,14.825992190893816,5,37.35,18.61543565013842,5,73.43,33.098298714250824,5
63ac24a2-21db-4e0b-bf5b-84e70325cead,Victoria Powell,4,1871.3446255,1483.8705451420349,4,102.49141666666665,135.18746056009596,4,48.37648725,29.46156507967453,4,3.293004333333333,1.7883545088071884,4,7.45,10.320247090065237,4,5.491666666666667,7.977585787692917,4,12.941666666666666,18.292809379644233,4
67e82f8a-5387-4ee5-a027-14e10773e209,Mailin Orozco,5,5671.267580285714,1014.2715847487481,5,285.0306679047619,46.37918559229495,5,84.83179923809524,3.061681265125885,5,7.759913666666667,0.7864549851922727,5,45.633333333333326,6.261345258364567,5,41.338095238095235,6.915253113486358,5,86.97142857142858,13.014647251612322,5
739926b6-8078-4571-835a-49771577b336,Alexandra Reynolds,5,3634.0700472857147,194.29703540285453,5,88.76128571428572,30.82830006963851,5,72.24285428571429,2.105653365410918,5,4.4982073809523815,0.11088451219578865,5,22.466666666666665,2.0693530926891683,5,15.647619047619049,2.08886476562517,5,38.114285714285714,4.028059181662435,5
8100d3a6-37c5-4f32-b7db-c74673ab18a0,Hildigunnur Benediktsdottir,5,6068.062723266667,825.3567442740589,5,356.4986311428571,50.66107504663146,5,82.68132633333332,2.9972841284226432,5,7.338525533333334,0.8871672826845777,5,45.8,9.63078397639569,5,48.981904761904765,10.095834843099325,5,94.78190476190477,18.753025793648167,5
82446b06-81a0-4379-b2da-2ec1e02c3607,Mia Adams,5,4811.606967238095,875.6399612425042,5,202.4084752857143,38.38852468552802,5,79.06593504761904,3.8044590436543873,5,8.486553238095237,0.5429741536532218,5,26.971428571428568,7.628170133907392,5,18.142857142857146,7.089723008383396,5,45.114285714285714,14.536539308125896,5
8573984f-4f3c-49c2-8885-608658906ff8,Addison Whitehouse,5,5077.359410285714,2257.173532559024,5,312.10561938095236,167.29425073902,5,69.61303480952381,25.33663894620828,5,6.636549047619047,2.907723464812315,5,44.409523809523805,24.58631147647285,5,38.70476190476191,21.093881499968038,5,83.11428571428571,45.65774876924767,5
888a806d-66b9-4188-a310-2d4db8f3550a,Ava Weiland,5,6203.215724047618,1200.8658839180214,5,349.3518081428571,124.26887943901896,5,80.65527228571429,4.664827120498935,5,8.002802571428571,0.5748772004934992,5,42.94761904761905,11.238038740778082,5,46.91428571428571,12.662061461449108,5,89.86190476190475,23.656203493350766,5
98bcf590-5113-45ff-a194-46d79dd29efc,Kylie Stiles,5,5090.001063999999,976.4387019893004,5,328.75171519047615,13.418172537924644,5,88.18179561904762,2.6344979166449223,5,7.479378285714286,0.6910058948149839,5,37.77619047619048,7.729065794123287,5,34.34285714285714,7.023230000305288,5,72.11904761904762,14.438359087927113,5
a621e28f-3bd5-46f7-b796-06e4bcd4ab48,Daniela Cervantes,3,3775.3247034920637,1338.9943481874045,3,176.32936412698416,92.58144079147044,3,79.5427523015873,4.0661124018643084,3,8.588113174603174,1.0755671056069942,3,35.61904761904762,15.368637263526928,3,29.984126984126984,15.78427575304369,3,65.6031746031746,31.03910520460025,3
b070f5d5-53f1-4751-b451-8c1d5cd04076,Amaris Franco,5,3769.8323898571425,376.02372355323166,5,94.11647557142858,34.20638922994986,5,75.43621552380952,3.56233930991603,5,5.211171714285714,0.24123721586229888,5,19.780952380952378,3.4181853269981164,5,11.042857142857143,1.7027655243277042,5,30.823809523809523,4.604385171962853,5
c5ce748d-b5a7-4efb-b69a-1b2b9e3a59fc,Rylan Cashman,5,5336.30487247619,965.5490585025618,5,389.37699919047617,81.33320049310134,5,92.50654390476191,3.622259500489163,5,8.069710857142857,0.6991841564568233,5,38.333333333333336,6.168017869984201,5,34.34761904761904,9.206753412035246,5,72.68095238095239,15.2631163622779,5
d0d6e805-f6b5-4b8d-8fc5-9581b08e67dd,Adee Goulden,5,5978.792234857143,743.3114343704613,5,255.5933343333333,43.66487831921929,5,89.38332876190476,1.0731014786710449,5,8.922407095238096,0.8284104511053538,5,38.48095238095239,4.951978005585288,5,44.266666666666666,7.07153920067383,5,82.74761904761905,11.845936567107197,5
db188ce5-d57e-44de-80ec-5ac35e9e9bc3,Isabelle De Buyl,5,5819.310543476191,1058.687295155261,5,276.90847552380956,49.09403463503759,5,78.62191995238095,3.3341713537550985,5,7.089839666666665,0.8466223475975313,5,45.20952380952381,8.495529036230892,5,41.114285714285714,8.322270207455157,5,86.32380952380952,16.662248393957828,5
e035a978-50c9-444f-93b4-c88dab883b0e,Jacqueline Martinez,5,3214.973454757143,890.0474998512858,5,584.9353310714284,199.54605330808297,5,89.74432739999999,3.6124374128123717,5,6.723940971428571,1.355361742584214,5,24.27,5.153794718457459,5,23.174285714285713,5.053224066809996,5,47.44428571428571,9.389940774845284,5
e20f1add-7184-49b6-b7ae-18d810de53dd,Kaylee Smith,5,4780.9181474285715,767.452316140136,5,255.4998094285714,48.94787173414279,5,80.5525229047619,2.2781222046131613,5,6.7032932857142855,0.5172560410993949,5,36.266666666666666,6.131521471507342,5,28.957142857142856,5.994789876962681,5,65.22380952380954,11.939345956098705,5
ee54030e-606d-4fc8-ba4f-988cac78e9d4,Ally Harrison,5,3010.6226014761905,433.65213649341183,5,141.10485523809524,28.728096442902352,5,79.01979438095239,3.8358832611315172,5,4.063847428571429,0.2586229953928548,5,17.30952380952381,4.311930398808907,5,12.666666666666668,3.3399933466334266,5,29.976190476190474,7.598812414672354,5
f356cf90-9f19-457c-a045-812d6a419708,Jalana Kimber,5,5956.021959714286,1131.978843481772,5,379.162141047619,84.43709283195417,5,86.48479185714287,1.8781283841831966,5,8.876155333333333,1.164055886657318,5,51.01428571428572,11.01323260977479,5,47.48571428571429,10.214175823584693,5,98.5,20.908530954293912,5
fd6d93cd-9e3d-4d91-8a01-ae22ac680a00,Raygen Lewis,5,5204.395315571428,324.2479854772183,5,294.3619061428571,41.149614552944456,5,87.73246914285714,1.3751006653498132,5,6.337580523809524,0.41565905343734577,5,34.904761904761905,0.6544804589915695,5,42.695238095238096,3.6759745803863026,5,77.6,4.084659648544101,5
